"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","GGDEBT","TOT","PC_GDP","A","2013",118.648,
"BEL","GGDEBT","TOT","PC_GDP","A","2014",130.5916,
"BEL","GGDEBT","TOT","PC_GDP","A","2015",126.2287,
"BEL","GGDEBT","TOT","PC_GDP","A","2016",127.6495,
"BEL","GGDEBT","TOT","PC_GDP","A","2017",121.5977,
"BEL","GGDEBT","TOT","PC_GDP","A","2018",118.5816,
"BEL","GGDEBT","TOT","PC_GDP","A","2019",120.4191,
"BEL","GGDEBT","TOT","PC_GDP","A","2020",140.3486,
"BEL","GGDEBT","TOT","PC_GDP","A","2021",128.414,
"BEL","GGDEBT","TOT","PC_GDP","A","2022",103.8484,
"CAN","GGDEBT","TOT","PC_GDP","A","1995",125.6168,
"CAN","GGDEBT","TOT","PC_GDP","A","1996",131.6665,
"CAN","GGDEBT","TOT","PC_GDP","A","1997",125.3848,
"CAN","GGDEBT","TOT","PC_GDP","A","1998",124.5234,
"CAN","GGDEBT","TOT","PC_GDP","A","1999",114.6676,
"CAN","GGDEBT","TOT","PC_GDP","A","2000",105.7932,
"CAN","GGDEBT","TOT","PC_GDP","A","2001",105.4448,
"CAN","GGDEBT","TOT","PC_GDP","A","2002",104.2622,
"CAN","GGDEBT","TOT","PC_GDP","A","2003",99.89417,
"CAN","GGDEBT","TOT","PC_GDP","A","2004",95.48022,
"CAN","GGDEBT","TOT","PC_GDP","A","2005",92.56804,
"CAN","GGDEBT","TOT","PC_GDP","A","2006",89.5168,
"CAN","GGDEBT","TOT","PC_GDP","A","2007",85.44472,
"CAN","GGDEBT","TOT","PC_GDP","A","2008",90.07707,
"CAN","GGDEBT","TOT","PC_GDP","A","2009",104.4755,
"CAN","GGDEBT","TOT","PC_GDP","A","2010",107.4411,
"CAN","GGDEBT","TOT","PC_GDP","A","2011",111.1054,
"CAN","GGDEBT","TOT","PC_GDP","A","2012",113.7484,
"CAN","GGDEBT","TOT","PC_GDP","A","2013",107.7793,
"CAN","GGDEBT","TOT","PC_GDP","A","2014",108.5762,
"CAN","GGDEBT","TOT","PC_GDP","A","2015",114.4481,
"CAN","GGDEBT","TOT","PC_GDP","A","2016",115.3541,
"CAN","GGDEBT","TOT","PC_GDP","A","2017",111.8384,
"CAN","GGDEBT","TOT","PC_GDP","A","2018",109.8399,
"CAN","GGDEBT","TOT","PC_GDP","A","2019",111.8826,
"CAN","GGDEBT","TOT","PC_GDP","A","2020",146.0698,
"CAN","GGDEBT","TOT","PC_GDP","A","2021",134.0756,
"CAN","GGDEBT","TOT","PC_GDP","A","2022",113.3058,
"CZE","GGDEBT","TOT","PC_GDP","A","1995",18.05193,
"CZE","GGDEBT","TOT","PC_GDP","A","1996",16.65339,
"CZE","GGDEBT","TOT","PC_GDP","A","1997",17.02323,
"CZE","GGDEBT","TOT","PC_GDP","A","1998",17.89941,
"CZE","GGDEBT","TOT","PC_GDP","A","1999",23.71132,
"CZE","GGDEBT","TOT","PC_GDP","A","2000",24.3157,
"CZE","GGDEBT","TOT","PC_GDP","A","2001",28.27791,
"CZE","GGDEBT","TOT","PC_GDP","A","2002",30.58475,
"CZE","GGDEBT","TOT","PC_GDP","A","2003",33.31659,
"CZE","GGDEBT","TOT","PC_GDP","A","2004",32.90155,
"CZE","GGDEBT","TOT","PC_GDP","A","2005",32.40132,
"CZE","GGDEBT","TOT","PC_GDP","A","2006",31.97211,
"CZE","GGDEBT","TOT","PC_GDP","A","2007",30.56147,
"CZE","GGDEBT","TOT","PC_GDP","A","2008",32.96545,
"CZE","GGDEBT","TOT","PC_GDP","A","2009",39.66047,
"CZE","GGDEBT","TOT","PC_GDP","A","2010",44.05919,
"CZE","GGDEBT","TOT","PC_GDP","A","2011",46.98329,
"CZE","GGDEBT","TOT","PC_GDP","A","2012",56.23002,
"CZE","GGDEBT","TOT","PC_GDP","A","2013",55.96956,
"CZE","GGDEBT","TOT","PC_GDP","A","2014",54.84251,
"CZE","GGDEBT","TOT","PC_GDP","A","2015",51.70708,
"CZE","GGDEBT","TOT","PC_GDP","A","2016",47.43294,
"CZE","GGDEBT","TOT","PC_GDP","A","2017",43.32781,
"CZE","GGDEBT","TOT","PC_GDP","A","2018",40.11501,
"CZE","GGDEBT","TOT","PC_GDP","A","2019",37.83284,
"CZE","GGDEBT","TOT","PC_GDP","A","2020",46.98997,
"CZE","GGDEBT","TOT","PC_GDP","A","2021",48.46438,
"CZE","GGDEBT","TOT","PC_GDP","A","2022",48.11926,
"DNK","GGDEBT","TOT","PC_GDP","A","1995",81.55622,
"DNK","GGDEBT","TOT","PC_GDP","A","1996",79.12815,
"DNK","GGDEBT","TOT","PC_GDP","A","1997",75.00217,
"DNK","GGDEBT","TOT","PC_GDP","A","1998",72.57378,
"DNK","GGDEBT","TOT","PC_GDP","A","1999",67.09554,
"DNK","GGDEBT","TOT","PC_GDP","A","2000",60.4558,
"DNK","GGDEBT","TOT","PC_GDP","A","2001",58.27705,
"DNK","GGDEBT","TOT","PC_GDP","A","2002",58.14748,
"DNK","GGDEBT","TOT","PC_GDP","A","2003",56.06913,
"DNK","GGDEBT","TOT","PC_GDP","A","2004",52.3359,
"DNK","GGDEBT","TOT","PC_GDP","A","2005",45.11943,
"DNK","GGDEBT","TOT","PC_GDP","A","2006",40.49266,
"DNK","GGDEBT","TOT","PC_GDP","A","2007",34.59382,
"DNK","GGDEBT","TOT","PC_GDP","A","2008",41.93992,
"DNK","GGDEBT","TOT","PC_GDP","A","2009",49.26747,
"DNK","GGDEBT","TOT","PC_GDP","A","2010",53.44129,
"DNK","GGDEBT","TOT","PC_GDP","A","2011",60.11121,
"DNK","GGDEBT","TOT","PC_GDP","A","2012",60.61518,
"DNK","GGDEBT","TOT","PC_GDP","A","2013",56.73219,
"DNK","GGDEBT","TOT","PC_GDP","A","2014",59.14192,
"DNK","GGDEBT","TOT","PC_GDP","A","2015",53.42833,
"DNK","GGDEBT","TOT","PC_GDP","A","2016",51.5063,
"DNK","GGDEBT","TOT","PC_GDP","A","2017",48.98525,
"DNK","GGDEBT","TOT","PC_GDP","A","2018",47.18268,
"DNK","GGDEBT","TOT","PC_GDP","A","2019",48.35806,
"DNK","GGDEBT","TOT","PC_GDP","A","2020",58.43203,
"DNK","GGDEBT","TOT","PC_GDP","A","2021",48.87109,
"DNK","GGDEBT","TOT","PC_GDP","A","2022",34.67929,
"FIN","GGDEBT","TOT","PC_GDP","A","1995",62.91692,
"FIN","GGDEBT","TOT","PC_GDP","A","1996",63.74421,
"FIN","GGDEBT","TOT","PC_GDP","A","1997",62.12785,
"FIN","GGDEBT","TOT","PC_GDP","A","1998",59.07416,
"FIN","GGDEBT","TOT","PC_GDP","A","1999",53.02011,
"FIN","GGDEBT","TOT","PC_GDP","A","2000",53.60959,
"FIN","GGDEBT","TOT","PC_GDP","A","2001",50.85668,
"FIN","GGDEBT","TOT","PC_GDP","A","2002",50.62228,
"FIN","GGDEBT","TOT","PC_GDP","A","2003",51.53312,
"FIN","GGDEBT","TOT","PC_GDP","A","2004",51.60118,
"FIN","GGDEBT","TOT","PC_GDP","A","2005",48.65593,
"FIN","GGDEBT","TOT","PC_GDP","A","2006",45.1153,
"FIN","GGDEBT","TOT","PC_GDP","A","2007",41.08472,
"FIN","GGDEBT","TOT","PC_GDP","A","2008",40.32224,
"FIN","GGDEBT","TOT","PC_GDP","A","2009",51.63221,
"FIN","GGDEBT","TOT","PC_GDP","A","2010",58.01704,
"FIN","GGDEBT","TOT","PC_GDP","A","2011",60.8991,
"FIN","GGDEBT","TOT","PC_GDP","A","2012",68.03325,
"FIN","GGDEBT","TOT","PC_GDP","A","2013",68.84755,
"FIN","GGDEBT","TOT","PC_GDP","A","2014",75.90009,
"FIN","GGDEBT","TOT","PC_GDP","A","2015",79.92147,
"FIN","GGDEBT","TOT","PC_GDP","A","2016",80.45587,
"FIN","GGDEBT","TOT","PC_GDP","A","2017",77.91702,
"FIN","GGDEBT","TOT","PC_GDP","A","2018",75.24908,
"FIN","GGDEBT","TOT","PC_GDP","A","2019",75.19491,
"FIN","GGDEBT","TOT","PC_GDP","A","2020",87.1865,
"FIN","GGDEBT","TOT","PC_GDP","A","2021",82.23758,
"FIN","GGDEBT","TOT","PC_GDP","A","2022",74.26827,
"FRA","GGDEBT","TOT","PC_GDP","A","1995",67.29042,
"FRA","GGDEBT","TOT","PC_GDP","A","1996",73.29137,
"FRA","GGDEBT","TOT","PC_GDP","A","1997",75.95255,
"FRA","GGDEBT","TOT","PC_GDP","A","1998",77.6053,
"FRA","GGDEBT","TOT","PC_GDP","A","1999",74.01518,
"FRA","GGDEBT","TOT","PC_GDP","A","2000",72.42918,
"FRA","GGDEBT","TOT","PC_GDP","A","2001",71.47308,
"FRA","GGDEBT","TOT","PC_GDP","A","2002",75.16156,
"FRA","GGDEBT","TOT","PC_GDP","A","2003",79.07757,
"FRA","GGDEBT","TOT","PC_GDP","A","2004",80.54945,
"FRA","GGDEBT","TOT","PC_GDP","A","2005",82.14224,
"FRA","GGDEBT","TOT","PC_GDP","A","2006",77.26933,
"FRA","GGDEBT","TOT","PC_GDP","A","2007",75.94181,
"FRA","GGDEBT","TOT","PC_GDP","A","2008",82.50349,
"FRA","GGDEBT","TOT","PC_GDP","A","2009",97.5731,
"FRA","GGDEBT","TOT","PC_GDP","A","2010",100.9953,
"FRA","GGDEBT","TOT","PC_GDP","A","2011",103.8066,
"FRA","GGDEBT","TOT","PC_GDP","A","2012",111.9382,
"FRA","GGDEBT","TOT","PC_GDP","A","2013",112.4676,
"FRA","GGDEBT","TOT","PC_GDP","A","2014",120.1551,
"FRA","GGDEBT","TOT","PC_GDP","A","2015",120.8252,
"FRA","GGDEBT","TOT","PC_GDP","A","2016",123.6707,
"FRA","GGDEBT","TOT","PC_GDP","A","2017",122.9442,
"FRA","GGDEBT","TOT","PC_GDP","A","2018",120.7428,
"FRA","GGDEBT","TOT","PC_GDP","A","2019",123.0546,
"FRA","GGDEBT","TOT","PC_GDP","A","2020",145.4504,
"FRA","GGDEBT","TOT","PC_GDP","A","2021",138.0269,
"FRA","GGDEBT","TOT","PC_GDP","A","2022",117.3211,
"DEU","GGDEBT","TOT","PC_GDP","A","1995",54.38027,
"DEU","GGDEBT","TOT","PC_GDP","A","1996",57.54879,
"DEU","GGDEBT","TOT","PC_GDP","A","1997",58.87362,
"DEU","GGDEBT","TOT","PC_GDP","A","1998",61.37116,
"DEU","GGDEBT","TOT","PC_GDP","A","1999",61.63823,
"DEU","GGDEBT","TOT","PC_GDP","A","2000",63.29469,
"DEU","GGDEBT","TOT","PC_GDP","A","2001",61.97023,
"DEU","GGDEBT","TOT","PC_GDP","A","2002",64.82926,
"DEU","GGDEBT","TOT","PC_GDP","A","2003",67.6476,
"DEU","GGDEBT","TOT","PC_GDP","A","2004",69.56866,
"DEU","GGDEBT","TOT","PC_GDP","A","2005",72.17012,
"DEU","GGDEBT","TOT","PC_GDP","A","2006",69.52224,
"DEU","GGDEBT","TOT","PC_GDP","A","2007",66.86295,
"DEU","GGDEBT","TOT","PC_GDP","A","2008",71.41953,
"DEU","GGDEBT","TOT","PC_GDP","A","2009",78.31355,
"DEU","GGDEBT","TOT","PC_GDP","A","2010",87.62482,
"DEU","GGDEBT","TOT","PC_GDP","A","2011",86.63509,
"DEU","GGDEBT","TOT","PC_GDP","A","2012",89.12225,
"DEU","GGDEBT","TOT","PC_GDP","A","2013",84.48105,
"DEU","GGDEBT","TOT","PC_GDP","A","2014",84.3203,
"DEU","GGDEBT","TOT","PC_GDP","A","2015",80.13129,
"DEU","GGDEBT","TOT","PC_GDP","A","2016",77.33206,
"DEU","GGDEBT","TOT","PC_GDP","A","2017",73.28043,
"DEU","GGDEBT","TOT","PC_GDP","A","2018",70.14697,
"DEU","GGDEBT","TOT","PC_GDP","A","2019",68.66587,
"DEU","GGDEBT","TOT","PC_GDP","A","2020",81.55667,
"DEU","GGDEBT","TOT","PC_GDP","A","2021",79.1457,
"DEU","GGDEBT","TOT","PC_GDP","A","2022",65.43715,
"GRC","GGDEBT","TOT","PC_GDP","A","1995",97.84429,
"GRC","GGDEBT","TOT","PC_GDP","A","1996",98.98184,
"GRC","GGDEBT","TOT","PC_GDP","A","1997",103.5194,
"GRC","GGDEBT","TOT","PC_GDP","A","1998",102.1273,
"GRC","GGDEBT","TOT","PC_GDP","A","1999",102.9808,
"GRC","GGDEBT","TOT","PC_GDP","A","2000",112.5661,
"GRC","GGDEBT","TOT","PC_GDP","A","2001",116.2653,
"GRC","GGDEBT","TOT","PC_GDP","A","2002",117.5052,
"GRC","GGDEBT","TOT","PC_GDP","A","2003",111.0322,
"GRC","GGDEBT","TOT","PC_GDP","A","2004",115.3293,
"GRC","GGDEBT","TOT","PC_GDP","A","2005",116.8701,
"GRC","GGDEBT","TOT","PC_GDP","A","2006",115.5393,
"GRC","GGDEBT","TOT","PC_GDP","A","2007",113.001,
"GRC","GGDEBT","TOT","PC_GDP","A","2008",117.6431,
"GRC","GGDEBT","TOT","PC_GDP","A","2009",135.5171,
"GRC","GGDEBT","TOT","PC_GDP","A","2010",130.3572,
"GRC","GGDEBT","TOT","PC_GDP","A","2011",113.5752,
"GRC","GGDEBT","TOT","PC_GDP","A","2012",167.098,
"GRC","GGDEBT","TOT","PC_GDP","A","2013",181.3954,
"GRC","GGDEBT","TOT","PC_GDP","A","2014",183.0978,
"GRC","GGDEBT","TOT","PC_GDP","A","2015",184.2,
"GRC","GGDEBT","TOT","PC_GDP","A","2016",188.9637,
"GRC","GGDEBT","TOT","PC_GDP","A","2017",192.9892,
"GRC","GGDEBT","TOT","PC_GDP","A","2018",199.3717,
"GRC","GGDEBT","TOT","PC_GDP","A","2019",200.8453,
"GRC","GGDEBT","TOT","PC_GDP","A","2020",237.4087,
"GRC","GGDEBT","TOT","PC_GDP","A","2021",224.6463,
"GRC","GGDEBT","TOT","PC_GDP","A","2022",193.0461,
"HUN","GGDEBT","TOT","PC_GDP","A","1995",87.50822,
"HUN","GGDEBT","TOT","PC_GDP","A","1996",75.94808,
"HUN","GGDEBT","TOT","PC_GDP","A","1997",66.11561,
"HUN","GGDEBT","TOT","PC_GDP","A","1998",65.4857,
"HUN","GGDEBT","TOT","PC_GDP","A","1999",67.25027,
"HUN","GGDEBT","TOT","PC_GDP","A","2000",61.55579,
"HUN","GGDEBT","TOT","PC_GDP","A","2001",59.49084,
"HUN","GGDEBT","TOT","PC_GDP","A","2002",60.63492,
"HUN","GGDEBT","TOT","PC_GDP","A","2003",61.3885,
"HUN","GGDEBT","TOT","PC_GDP","A","2004",64.68185,
"HUN","GGDEBT","TOT","PC_GDP","A","2005",67.57113,
"HUN","GGDEBT","TOT","PC_GDP","A","2006",70.87225,
"HUN","GGDEBT","TOT","PC_GDP","A","2007",71.86286,
"HUN","GGDEBT","TOT","PC_GDP","A","2008",75.74636,
"HUN","GGDEBT","TOT","PC_GDP","A","2009",84.90647,
"HUN","GGDEBT","TOT","PC_GDP","A","2010",86.06267,
"HUN","GGDEBT","TOT","PC_GDP","A","2011",95.14099,
"HUN","GGDEBT","TOT","PC_GDP","A","2012",98.41528,
"HUN","GGDEBT","TOT","PC_GDP","A","2013",97.1972,
"HUN","GGDEBT","TOT","PC_GDP","A","2014",100.6166,
"HUN","GGDEBT","TOT","PC_GDP","A","2015",98.82563,
"HUN","GGDEBT","TOT","PC_GDP","A","2016",98.67602,
"HUN","GGDEBT","TOT","PC_GDP","A","2017",93.22548,
"HUN","GGDEBT","TOT","PC_GDP","A","2018",86.85478,
"HUN","GGDEBT","TOT","PC_GDP","A","2019",83.93861,
"HUN","GGDEBT","TOT","PC_GDP","A","2020",97.09126,
"HUN","GGDEBT","TOT","PC_GDP","A","2021",88.66338,
"HUN","GGDEBT","TOT","PC_GDP","A","2022",77.26779,
"IRL","GGDEBT","TOT","PC_GDP","A","1998",61.19794,
"IRL","GGDEBT","TOT","PC_GDP","A","1999",50.39846,
"IRL","GGDEBT","TOT","PC_GDP","A","2000",38.67173,
"IRL","GGDEBT","TOT","PC_GDP","A","2001",35.5011,
"IRL","GGDEBT","TOT","PC_GDP","A","2002",34.05576,
"IRL","GGDEBT","TOT","PC_GDP","A","2003",32.78759,
"IRL","GGDEBT","TOT","PC_GDP","A","2004",31.42129,
"IRL","GGDEBT","TOT","PC_GDP","A","2005",31.31408,
"IRL","GGDEBT","TOT","PC_GDP","A","2006",27.63792,
"IRL","GGDEBT","TOT","PC_GDP","A","2007",27.4756,
"IRL","GGDEBT","TOT","PC_GDP","A","2008",47.29154,
"IRL","GGDEBT","TOT","PC_GDP","A","2009",67.46944,
"IRL","GGDEBT","TOT","PC_GDP","A","2010",83.38242,
"IRL","GGDEBT","TOT","PC_GDP","A","2011",110.7648,
"IRL","GGDEBT","TOT","PC_GDP","A","2012",129.3636,
"IRL","GGDEBT","TOT","PC_GDP","A","2013",132.2571,
"IRL","GGDEBT","TOT","PC_GDP","A","2014",121.234,
"IRL","GGDEBT","TOT","PC_GDP","A","2015",88.30473,
"IRL","GGDEBT","TOT","PC_GDP","A","2016",85.34661,
"IRL","GGDEBT","TOT","PC_GDP","A","2017",76.23666,
"IRL","GGDEBT","TOT","PC_GDP","A","2018",74.30979,
"IRL","GGDEBT","TOT","PC_GDP","A","2019",68.70069,
"IRL","GGDEBT","TOT","PC_GDP","A","2020",71.33517,
"IRL","GGDEBT","TOT","PC_GDP","A","2021",64.30972,
"IRL","GGDEBT","TOT","PC_GDP","A","2022",46.29985,
"ITA","GGDEBT","TOT","PC_GDP","A","1995",118.8029,
"ITA","GGDEBT","TOT","PC_GDP","A","1996",124.8419,
"ITA","GGDEBT","TOT","PC_GDP","A","1997",126.6981,
"ITA","GGDEBT","TOT","PC_GDP","A","1998",127.9979,
"ITA","GGDEBT","TOT","PC_GDP","A","1999",122.4308,
"ITA","GGDEBT","TOT","PC_GDP","A","2000",118.4488,
"ITA","GGDEBT","TOT","PC_GDP","A","2001",117.3584,
"ITA","GGDEBT","TOT","PC_GDP","A","2002",116.2924,
"ITA","GGDEBT","TOT","PC_GDP","A","2003",113.9346,
"ITA","GGDEBT","TOT","PC_GDP","A","2004",114.5841,
"ITA","GGDEBT","TOT","PC_GDP","A","2005",117.2784,
"ITA","GGDEBT","TOT","PC_GDP","A","2006",114.6952,
"ITA","GGDEBT","TOT","PC_GDP","A","2007",110.2992,
"ITA","GGDEBT","TOT","PC_GDP","A","2008",112.5892,
"ITA","GGDEBT","TOT","PC_GDP","A","2009",125.5741,
"ITA","GGDEBT","TOT","PC_GDP","A","2010",124.3951,
"ITA","GGDEBT","TOT","PC_GDP","A","2011",117.2669,
"ITA","GGDEBT","TOT","PC_GDP","A","2012",135.4406,
"ITA","GGDEBT","TOT","PC_GDP","A","2013",143.2379,
"ITA","GGDEBT","TOT","PC_GDP","A","2014",155.6982,
"ITA","GGDEBT","TOT","PC_GDP","A","2015",156.9171,
"ITA","GGDEBT","TOT","PC_GDP","A","2016",154.6138,
"ITA","GGDEBT","TOT","PC_GDP","A","2017",152.0863,
"ITA","GGDEBT","TOT","PC_GDP","A","2018",146.9255,
"ITA","GGDEBT","TOT","PC_GDP","A","2019",154.1801,
"ITA","GGDEBT","TOT","PC_GDP","A","2020",183.2949,
"ITA","GGDEBT","TOT","PC_GDP","A","2021",171.4067,
"ITA","GGDEBT","TOT","PC_GDP","A","2022",148.4734,
"JPN","GGDEBT","TOT","PC_GDP","A","1995",93.14038,
"JPN","GGDEBT","TOT","PC_GDP","A","1996",99.18596,
"JPN","GGDEBT","TOT","PC_GDP","A","1997",108.4692,
"JPN","GGDEBT","TOT","PC_GDP","A","1998",118.5201,
"JPN","GGDEBT","TOT","PC_GDP","A","1999",130.901,
"JPN","GGDEBT","TOT","PC_GDP","A","2000",140.8035,
"JPN","GGDEBT","TOT","PC_GDP","A","2001",146.8432,
"JPN","GGDEBT","TOT","PC_GDP","A","2002",157.0952,
"JPN","GGDEBT","TOT","PC_GDP","A","2003",166.3147,
"JPN","GGDEBT","TOT","PC_GDP","A","2004",171.6765,
"JPN","GGDEBT","TOT","PC_GDP","A","2005",172.3258,
"JPN","GGDEBT","TOT","PC_GDP","A","2006",172.6969,
"JPN","GGDEBT","TOT","PC_GDP","A","2007",174.2457,
"JPN","GGDEBT","TOT","PC_GDP","A","2008",178.1565,
"JPN","GGDEBT","TOT","PC_GDP","A","2009",199.3707,
"JPN","GGDEBT","TOT","PC_GDP","A","2010",204.4223,
"JPN","GGDEBT","TOT","PC_GDP","A","2011",217.9842,
"JPN","GGDEBT","TOT","PC_GDP","A","2012",226.6466,
"JPN","GGDEBT","TOT","PC_GDP","A","2013",229.6768,
"JPN","GGDEBT","TOT","PC_GDP","A","2014",234.3806,
"JPN","GGDEBT","TOT","PC_GDP","A","2015",233.2803,
"JPN","GGDEBT","TOT","PC_GDP","A","2016",231.3682,
"JPN","GGDEBT","TOT","PC_GDP","A","2017",230.3029,
"JPN","GGDEBT","TOT","PC_GDP","A","2018",234.1849,
"JPN","GGDEBT","TOT","PC_GDP","A","2019",234.8006,
"JPN","GGDEBT","TOT","PC_GDP","A","2020",256.9916,
"JPN","GGDEBT","TOT","PC_GDP","A","2021",255.9666,
"JPN","GGDEBT","TOT","PC_GDP","A","2022",254.4614,
"KOR","GGDEBT","TOT","PC_GDP","A","2008",37.69713,
"KOR","GGDEBT","TOT","PC_GDP","A","2009",41.44781,
"KOR","GGDEBT","TOT","PC_GDP","A","2010",42.37439,
"KOR","GGDEBT","TOT","PC_GDP","A","2011",45.30499,
"KOR","GGDEBT","TOT","PC_GDP","A","2012",47.45657,
"KOR","GGDEBT","TOT","PC_GDP","A","2013",47.91624,
"KOR","GGDEBT","TOT","PC_GDP","A","2014",50.70885,
"KOR","GGDEBT","TOT","PC_GDP","A","2015",52.45921,
"KOR","GGDEBT","TOT","PC_GDP","A","2016",51.61334,
"KOR","GGDEBT","TOT","PC_GDP","A","2017",49.43649,
"KOR","GGDEBT","TOT","PC_GDP","A","2018",50.41999,
"KOR","GGDEBT","TOT","PC_GDP","A","2019",52.6506,
"KOR","GGDEBT","TOT","PC_GDP","A","2020",58.87553,
"KOR","GGDEBT","TOT","PC_GDP","A","2021",59.87044,
"KOR","GGDEBT","TOT","PC_GDP","A","2022",57.54786,
"LUX","GGDEBT","TOT","PC_GDP","A","1995",22.61868,
"LUX","GGDEBT","TOT","PC_GDP","A","1996",22.0821,
"LUX","GGDEBT","TOT","PC_GDP","A","1997",21.19203,
"LUX","GGDEBT","TOT","PC_GDP","A","1998",21.09479,
"LUX","GGDEBT","TOT","PC_GDP","A","1999",19.06704,
